TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,TABLE_TYPE
DNStaging,dbo,ErrorLogs,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20181015,BASE TABLE
DNStaging,dbo,ST_DailyLevelSurvival,BASE TABLE
DNStaging,dbo,FieldDeleteLogs_20191207,BASE TABLE
DNStaging,dbo,CUCountLogs_20150303,BASE TABLE
DNStaging,dbo,CUCountLogs_20131217,BASE TABLE
DNStaging,dbo,SeaFishingScoreLogs_20191221,BASE TABLE
DNStaging,dbo,MissionAchieveLogs_20191024,BASE TABLE
DNStaging,dbo,TradeSuccessLogs_20191120,BASE TABLE
DNStaging,dbo,CardCollectionStageScoreLogs_20191218,BASE TABLE
DNStaging,dbo,NestDeathLogs_20191214,BASE TABLE
DNStaging,dbo,CUCountLogs_20180608,BASE TABLE
DNStaging,dbo,MissionAchieveLogs_20191029,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20190621,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20180524,BASE TABLE
DNStaging,dbo,ItemLogs_20200109,BASE TABLE
DNStaging,dbo,PotenBonusLogs_20200105,BASE TABLE
DNStaging,dbo,HeroLevelLogs_20191208,BASE TABLE
DNStaging,dbo,CUCountLogs_20180212,BASE TABLE
DNStaging,dbo,CUCountLogs_20190721,BASE TABLE
DNStaging,dbo,CUCountLogs_20190520,BASE TABLE
DNStaging,dbo,PartyLogs_20191116,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20190816,BASE TABLE
DNStaging,dbo,V_PastMonthlyRank_PVPKillDeath_3,VIEW
DNStaging,dbo,CashRebirthCoinLogs_20190608,BASE TABLE
DNStaging,dbo,PointLogs_20191103,BASE TABLE
DNStaging,dbo,GuildPointLogs_20191211,BASE TABLE
DNStaging,dbo,CUCountLogs_20150716,BASE TABLE
DNStaging,dbo,CUCountLogs_20150221,BASE TABLE
DNStaging,dbo,CUCountLogs_20190507,BASE TABLE
DNStaging,dbo,CUCountLogs_20190205,BASE TABLE
DNStaging,dbo,AccountLogoutLogs_20200102,BASE TABLE
DNStaging,dbo,PointLogs_20191108,BASE TABLE
DNStaging,dbo,CUCountLogs_20160116,BASE TABLE
DNStaging,dbo,ItemLogs_20190618,BASE TABLE
DNStaging,dbo,CUCountLogs_20180501,BASE TABLE
DNStaging,dbo,CUCountLogs_20131209,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20191018,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191002,BASE TABLE
DNStaging,dbo,StageDamageLogs_20200120,BASE TABLE
DNStaging,dbo,PVPEndLogs_20191230,BASE TABLE
DNStaging,dbo,MailLogs_20191102,BASE TABLE
DNStaging,dbo,ST_WeeklyRevisit,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20190429,BASE TABLE
DNStaging,dbo,RepetitionQuestCompleteLogs_20191023,BASE TABLE
DNStaging,dbo,HeroStageClearLogs_20191113,BASE TABLE
DNStaging,dbo,CUCountLogs_20160517,BASE TABLE
DNStaging,dbo,PetSkillLogs_20191226,BASE TABLE
DNStaging,dbo,PromiseLogs_20191121,BASE TABLE
DNStaging,dbo,CharacterLogoutLogs_20200117,BASE TABLE
DNStaging,dbo,MailLogs_20191107,BASE TABLE
DNStaging,dbo,CUCountLogs_20140815,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20190416,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20180808,BASE TABLE
DNStaging,dbo,RepetitionQuestCompleteLogs_20191028,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191012,BASE TABLE
DNStaging,dbo,FriendsBuffer,BASE TABLE
DNStaging,dbo,TeacherAndPupilLogs_20200107,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191117,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20170307,BASE TABLE
DNStaging,dbo,CUCountLogs_20160616,BASE TABLE
DNStaging,dbo,FieldLogs_20191112,BASE TABLE
DNStaging,dbo,CUCountLogs_20160113,BASE TABLE
DNStaging,dbo,TestItemLogs_20191223,BASE TABLE
DNStaging,dbo,CollectionAlbumPieceLogs_20200114,BASE TABLE
DNStaging,dbo,CUCountLogs_20160610,BASE TABLE
DNStaging,dbo,ST_DailyMapStay,BASE TABLE
DNStaging,dbo,PetSkillLogs_20200104,BASE TABLE
DNStaging,dbo,RepetitionQuestCompleteLogs_20191216,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191022,BASE TABLE
DNStaging,dbo,MissionAchieveLogs_20191006,BASE TABLE
DNStaging,dbo,CUCountLogs_20160604,BASE TABLE
DNStaging,dbo,CUCountLogs_20170813,BASE TABLE
DNStaging,dbo,CUCountLogs_20180716,BASE TABLE
DNStaging,dbo,StageDamageLogs_20191203,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20190813,BASE TABLE
DNStaging,dbo,SkillLogs_20191220,BASE TABLE
DNStaging,dbo,ItemAttributeLogs_20200111,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20170305,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20180612,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191027,BASE TABLE
DNStaging,dbo,V_PVPLadderSingleModeLogs,VIEW
DNStaging,dbo,PointLogs_20191129,BASE TABLE
DNStaging,dbo,PCRoomCharacterLoginLogs_20200101,BASE TABLE
DNStaging,dbo,CUCountLogs_20171202,BASE TABLE
DNStaging,dbo,MobileAuthenticationLogs_20191213,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20181003,BASE TABLE
DNStaging,dbo,ItemLogs_20190805,BASE TABLE
DNStaging,dbo,FairyLevelLogs_20200108,BASE TABLE
DNStaging,dbo,CharacterLoginLogs_20191101,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20180908,BASE TABLE
DNStaging,dbo,CUCountLogs_20151114,BASE TABLE
DNStaging,dbo,CUCountLogs_20150808,BASE TABLE
DNStaging,dbo,CUCountLogs_20160110,BASE TABLE
DNStaging,dbo,CharacterLoginLogs,BASE TABLE
DNStaging,dbo,DarkLairLogs_20200119,BASE TABLE
DNStaging,dbo,TeacherAndPupilLogs_20191229,BASE TABLE
DNStaging,dbo,PVPLadderSingleModeLogs_20191118,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20190812,BASE TABLE
DNStaging,dbo,PCRoomCharacterLoginLogs_20191126,BASE TABLE
DNStaging,dbo,CUCountLogs_20180124,BASE TABLE
DNStaging,dbo,V_MonthlyRank_PVPKillDeath_3,VIEW
DNStaging,dbo,CUCountLogs_20140830,BASE TABLE
DNStaging,dbo,MissionAchieveLogs_20191026,BASE TABLE
DNStaging,dbo,CharacterLoginLogs_20191114,BASE TABLE
DNStaging,dbo,PCRoomCharacterLogoutLogs_20200116,BASE TABLE
DNStaging,dbo,CUCountLogs_20170623,BASE TABLE
DNStaging,dbo,CUCountLogs_20181211,BASE TABLE
DNStaging,dbo,RepetitionQuestCompleteLogs_20191228,BASE TABLE
DNStaging,dbo,ST_MonthlySalesAmountRange,BASE TABLE
DNStaging,dbo,MissionAchieveLogs_20191031,BASE TABLE
DNStaging,dbo,CUCountLogs_20160402,BASE TABLE
DNStaging,dbo,HiddenCashShopLogs_20191021,BASE TABLE
DNStaging,dbo,PartyLogs_20191204,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191222,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20180505,BASE TABLE
DNStaging,dbo,CharacterAwakenForceLevelLogs_20200113,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20171225,BASE TABLE
DNStaging,dbo,PointLogs_20191105,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20190715,BASE TABLE
DNStaging,dbo,CUCountLogs_20160107,BASE TABLE
DNStaging,dbo,PointLogs_20191225,BASE TABLE
DNStaging,dbo,CUCountLogs_20170727,BASE TABLE
DNStaging,dbo,MissionAchieveLogs_20190811,BASE TABLE
DNStaging,dbo,CUCountLogs_20141211,BASE TABLE
DNStaging,dbo,StageEndLogs_20191128,BASE TABLE
DNStaging,dbo,StageLogs_20191215,BASE TABLE
DNStaging,dbo,CUCountLogs_20140820,BASE TABLE
DNStaging,dbo,CUCountLogs_20170214,BASE TABLE
DNStaging,dbo,PointLogs_20191110,BASE TABLE
DNStaging,dbo,GuildLotationMissionLogs_20191219,BASE TABLE
DNStaging,dbo,CharacterActionLogs_20200110,BASE TABLE
DNStaging,dbo,RepetitionQuestCompleteLogs_20200106,BASE TABLE
DNStaging,dbo,CUCountLogs_20140722,BASE TABLE
DNStaging,dbo,PVPLogs_20191209,BASE TABLE
DNStaging,dbo,StageEndLogs_20191212,BASE TABLE
DNStaging,dbo,CUCountLogs_20190818,BASE TABLE
DNStaging,dbo,PVPLogs_20191119,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20191020,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191004,BASE TABLE
DNStaging,dbo,PointLogs_20200103,BASE TABLE
DNStaging,dbo,CUCountLogs_20170212,BASE TABLE
DNStaging,dbo,MailLogs_20191104,BASE TABLE
DNStaging,dbo,StageRewardLogs_20191115,BASE TABLE
DNStaging,dbo,CUCountLogs_20141201,BASE TABLE
DNStaging,dbo,RepetitionQuestCompleteLogs_20191025,BASE TABLE
DNStaging,dbo,PurchaseOrderDetails,BASE TABLE
DNStaging,dbo,MobileAuthenticationLogs_20191123,BASE TABLE
DNStaging,dbo,CUCountLogs_20160427,BASE TABLE
DNStaging,dbo,ST_DailyStageEnd,BASE TABLE
DNStaging,dbo,MailLogs_20191109,BASE TABLE
DNStaging,dbo,FieldDeleteLogs_20191231,BASE TABLE
DNStaging,dbo,StageEndLogs_20191205,BASE TABLE
DNStaging,dbo,RepetitionQuestCompleteLogs_20191030,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191014,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20180720,BASE TABLE
DNStaging,dbo,ItemLogs_20191224,BASE TABLE
DNStaging,dbo,CUCountLogs_20170210,BASE TABLE
DNStaging,dbo,CoinLogs_20191201,BASE TABLE
DNStaging,dbo,V_PVPLogs,VIEW
DNStaging,dbo,CUCountLogs_20160323,BASE TABLE
DNStaging,dbo,PartyLogs_20191227,BASE TABLE
DNStaging,dbo,TableAuditLogs,BASE TABLE
DNStaging,dbo,CUCountLogs_20150507,BASE TABLE
DNStaging,dbo,CUCountLogs_20141121,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20180128,BASE TABLE
DNStaging,dbo,CardCollectionSynthesisLogs_20191221,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191024,BASE TABLE
DNStaging,dbo,MissionAchieveLogs_20191008,BASE TABLE
DNStaging,dbo,CUCountLogs_20190615,BASE TABLE
DNStaging,dbo,CUCountLogs_20150612,BASE TABLE
DNStaging,dbo,CUCountLogs_20170208,BASE TABLE
DNStaging,dbo,FieldLogs_20200115,BASE TABLE
DNStaging,dbo,CharacterActionLogs_20191120,BASE TABLE
DNStaging,dbo,HeroStageClearLogs_20191218,BASE TABLE
DNStaging,dbo,NestGateClearLogs_20191214,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191029,BASE TABLE
DNStaging,dbo,CUCountLogs_20160724,BASE TABLE
DNStaging,dbo,PartyLogs_20200105,BASE TABLE
DNStaging,dbo,CUCountLogs_20160101,BASE TABLE
DNStaging,dbo,PVPLadderSingleModeLogs_20191208,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20190310,BASE TABLE
DNStaging,dbo,PVPEndLogs_20191116,BASE TABLE
DNStaging,dbo,CUCountLogs_20160718,BASE TABLE
DNStaging,dbo,CharacterLoginLogs_20191103,BASE TABLE
DNStaging,dbo,CUCountLogs_20180105,BASE TABLE
DNStaging,dbo,StageDamageLogs_20191124,BASE TABLE
DNStaging,dbo,PromiseLogs_20191211,BASE TABLE
DNStaging,dbo,CUCountLogs_20170206,BASE TABLE
DNStaging,dbo,CUCountLogs_20160712,BASE TABLE
DNStaging,dbo,MailLogs_20191206,BASE TABLE
DNStaging,dbo,CUCountLogs_20181001,BASE TABLE
DNStaging,dbo,CharacterLogoutLogs_20200102,BASE TABLE
DNStaging,dbo,CharacterLoginLogs_20191108,BASE TABLE
DNStaging,dbo,CUCountLogs_20140114,BASE TABLE
DNStaging,dbo,CUCountLogs_20160706,BASE TABLE
DNStaging,dbo,TestItemLogs_20191202,BASE TABLE
DNStaging,dbo,CUCountLogs_20190423,BASE TABLE
DNStaging,dbo,CUCountLogs_20160630,BASE TABLE
DNStaging,dbo,TradeSuccessLogs_20191018,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20191002,BASE TABLE
DNStaging,dbo,CollectionAlbumPieceLogs_20200120,BASE TABLE
DNStaging,dbo,AccountLoginLogs_20191230,BASE TABLE
DNStaging,dbo,CUCountLogs_20170204,BASE TABLE
DNStaging,dbo,CUCountLogs_20181230,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20190815,BASE TABLE
DNStaging,dbo,CUCountLogs_20171022,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20190316,BASE TABLE
DNStaging,dbo,MissionAchieveLogs_20191102,BASE TABLE
DNStaging,dbo,HiddenCashShopLogs_20191023,BASE TABLE
DNStaging,dbo,SeaFishingScoreLogs_20191113,BASE TABLE
DNStaging,dbo,RequestBoardLogs_20191226,BASE TABLE
DNStaging,dbo,NestDeathLogs_20191121,BASE TABLE
DNStaging,dbo,PotenBonusLogs_20200117,BASE TABLE
DNStaging,dbo,CUCountLogs_20190710,BASE TABLE
DNStaging,dbo,CUCountLogs_20140510,BASE TABLE
DNStaging,dbo,MissionAchieveLogs_20191107,BASE TABLE
DNStaging,dbo,HiddenCashShopLogs_20191028,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20191012,BASE TABLE
DNStaging,dbo,HeroLevelLogs_20200107,BASE TABLE
DNStaging,dbo,CUCountLogs_20140925,BASE TABLE
DNStaging,dbo,CUCountLogs_20170202,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20191117,BASE TABLE
DNStaging,dbo,PointLogs_20191112,BASE TABLE
DNStaging,dbo,ItemLogs_20190516,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20181127,BASE TABLE
DNStaging,dbo,StageLogs_20191125,BASE TABLE
DNStaging,dbo,FairyLevelLogs_20191223,BASE TABLE
DNStaging,dbo,AccountLogoutLogs_20200114,BASE TABLE
DNStaging,dbo,ItemLogs_20190313,BASE TABLE
DNStaging,dbo,CUCountLogs_20161028,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20181027,BASE TABLE
DNStaging,dbo,ItemLogs_20190503,BASE TABLE
DNStaging,dbo,RequestBoardLogs_20200104,BASE TABLE
DNStaging,dbo,HiddenCashShopLogs_20191216,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20191022,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191006,BASE TABLE
DNStaging,dbo,CollectionAlbumPieceLogs_20191203,BASE TABLE
DNStaging,dbo,TradeSuccessLogs_20190813,BASE TABLE
DNStaging,dbo,TestItemLogs_20191220,BASE TABLE
DNStaging,dbo,StageDamageLogs_20200111,BASE TABLE
DNStaging,dbo,CUCountLogs_20151226,BASE TABLE
DNStaging,dbo,MailLogs_20191106,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20191027,BASE TABLE
DNStaging,dbo,V_QuestCompleteLogs,VIEW
DNStaging,dbo,CharacterLoginLogs_20191129,BASE TABLE
DNStaging,dbo,PCRoomCharacterLogoutLogs_20200101,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20170626,BASE TABLE
DNStaging,dbo,TestItemLogs_20191217,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20191213,BASE TABLE
DNStaging,dbo,CUCountLogs_20151013,BASE TABLE
DNStaging,dbo,MailLogs_20191111,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20180109,BASE TABLE
DNStaging,dbo,TestETLLogs_20200108,BASE TABLE
DNStaging,dbo,RepetitionQuestCompleteLogs_20191101,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20181021,BASE TABLE
DNStaging,dbo,CUCountLogs_20131026,BASE TABLE
DNStaging,dbo,CharacterAwakenForceLevelLogs_20200119,BASE TABLE
DNStaging,dbo,HeroLevelLogs_20191229,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20190108,BASE TABLE
DNStaging,dbo,FieldAttachmentDeleteLogs_20191210,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20180829,BASE TABLE
DNStaging,dbo,GuildPointLogs_20191118,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20190812,BASE TABLE
DNStaging,dbo,PCRoomCharacterLogoutLogs_20191126,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191026,BASE TABLE
DNStaging,dbo,RepetitionQuestCompleteLogs_20191114,BASE TABLE
DNStaging,dbo,PetSkillLogs_20200116,BASE TABLE
DNStaging,dbo,ItemLogs_20190804,BASE TABLE
DNStaging,dbo,HiddenCashShopLogs_20191228,BASE TABLE
DNStaging,dbo,ST_MonthlySalesByCharacter,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191031,BASE TABLE
DNStaging,dbo,FieldDeleteLogs_20191021,BASE TABLE
DNStaging,dbo,PVPEndLogs_20191204,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20191222,BASE TABLE
DNStaging,dbo,PCRoomCharacterLoginLogs_20200113,BASE TABLE
DNStaging,dbo,ItemLogs_20190906,BASE TABLE
DNStaging,dbo,CharacterLoginLogs_20191105,BASE TABLE
DNStaging,dbo,FieldAttachmentDeleteLogs_20191130,BASE TABLE
DNStaging,dbo,CharacterLoginLogs_20191225,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20190811,BASE TABLE
DNStaging,dbo,CUCountLogs_20160207,BASE TABLE
DNStaging,dbo,MapStayLogs_20191215,BASE TABLE
DNStaging,dbo,CharacterLoginLogs_20191110,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191219,BASE TABLE
DNStaging,dbo,DarkLairLogs_20200110,BASE TABLE
DNStaging,dbo,HiddenCashShopLogs_20200106,BASE TABLE
DNStaging,dbo,CUCountLogs_20151204,BASE TABLE
DNStaging,dbo,CharacterResetPositionLogs_20191209,BASE TABLE
DNStaging,dbo,CUCountLogs_20140430,BASE TABLE
DNStaging,dbo,CharacterResetPositionLogs_20191119,BASE TABLE
DNStaging,dbo,TradeSuccessLogs_20191020,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20191004,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20170819,BASE TABLE
DNStaging,dbo,CUCountLogs_20160404,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20180309,BASE TABLE
DNStaging,dbo,CharacterLoginLogs_20200103,BASE TABLE
DNStaging,dbo,CUCountLogs_20180214,BASE TABLE
DNStaging,dbo,CUCountLogs_20171115,BASE TABLE
DNStaging,dbo,MissionAchieveLogs_20191104,BASE TABLE
DNStaging,dbo,HiddenCashShopLogs_20191025,BASE TABLE
DNStaging,dbo,CUCountLogs_20190130,BASE TABLE
DNStaging,dbo,PurchaseOrders,BASE TABLE
DNStaging,dbo,MissionAchieveLogs_20190810,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20191123,BASE TABLE
DNStaging,dbo,MissionAchieveLogs_20191109,BASE TABLE
DNStaging,dbo,CharacterLevelLogs_20191231,BASE TABLE
DNStaging,dbo,HiddenCashShopLogs_20191030,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20191014,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20181216,BASE TABLE
DNStaging,dbo,CUCountLogs_20170529,BASE TABLE
DNStaging,dbo,CUCountLogs_20191201,BASE TABLE
DNStaging,dbo,CUCountLogs_20190817,BASE TABLE
DNStaging,dbo,V_RepetitionQuestCompleteLogs,VIEW
DNStaging,dbo,PVPEndLogs_20191227,BASE TABLE
DNStaging,dbo,RepetitionQuestCompleteLogs,BASE TABLE
DNStaging,dbo,FieldAttachmentDeleteLogs_20191207,BASE TABLE
DNStaging,dbo,PartyRebirthLogs_20191221,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20191024,BASE TABLE
DNStaging,dbo,QuestCompleteLogs_20191008,BASE TABLE
DNStaging,dbo,CUCountLogs_20171027,BASE TABLE
DNStaging,dbo,PointLogs_20200115,BASE TABLE
DNStaging,dbo,DarkLairLogs_20191120,BASE TABLE
DNStaging,dbo,SeaFishingScoreLogs_20191218,BASE TABLE
DNStaging,dbo,LikeLogs_20191214,BASE TABLE
DNStaging,dbo,CUCountLogs_20180414,BASE TABLE
DNStaging,dbo,TradeRegisterLogs_20191029,BASE TABLE
DNStaging,dbo,CUCountLogs_20140121,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20190113,BASE TABLE
DNStaging,dbo,PVPEndLogs_20200105,BASE TABLE
DNStaging,dbo,GuildPointLogs_20191208,BASE TABLE
DNStaging,dbo,CashRebirthCoinLogs_20170601,BASE TABLE
DNStaging,dbo,AccountLoginLogs_20191116,BASE TABLE
