﻿TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CHARACTER_OCTET_LENGTH,NUMERIC_PRECISION,NUMERIC_PRECISION_RADIX,NUMERIC_SCALE,DATETIME_PRECISION,CHARACTER_SET_CATALOG,CHARACTER_SET_SCHEMA,CHARACTER_SET_NAME,COLLATION_CATALOG,COLLATION_SCHEMA,COLLATION_NAME,DOMAIN_CATALOG,DOMAIN_SCHEMA,DOMAIN_NAME
20200807_WebGuild,dbo,Delete_tblGroupUser,frmGame_EXP,15,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroupUser,frmGame_EventNum,16,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroupUser,frmGame_UptDate,17,,YES,datetime,,,,,,3.0,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroup,GID,1,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroup,GuildName,2,,NO,nvarchar,20.0,40.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,Delete_tblGroup,masterGameID,3,,NO,nvarchar,20.0,40.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,Delete_tblGroup,masterNickName,4,,NO,nvarchar,20.0,40.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,Delete_tblGroup,masterEmail,5,,YES,nvarchar,50.0,100.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,Delete_tblGroup,masterLV,6,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroup,GuildBlogURL,7,,YES,nvarchar,100.0,200.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,Delete_tblGroup,masterEmail_Flag,8,,NO,tinyint,,,3.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroup,GuildBlogURL_Flag,9,,NO,tinyint,,,3.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroup,UserCount,10,,NO,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroup,WaitingUser,11,,NO,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroup,tenet,12,,YES,nvarchar,100.0,200.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,Delete_tblGroup,Info,13,,YES,nvarchar,500.0,1000.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,Delete_tblGroup,LimitRP,14,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroup,Q1,15,,YES,nvarchar,50.0,100.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,Delete_tblGroup,Q2,16,,YES,nvarchar,50.0,100.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,Delete_tblGroup,Q3,17,,YES,nvarchar,50.0,100.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,Delete_tblGroup,RegisterDate,18,,NO,datetime,,,,,,3.0,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroup,State,19,,NO,tinyint,,,3.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroup,StateDate,20,,YES,datetime,,,,,,3.0,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroup,frmGame_EXP,21,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroup,frmGame_EventNum,22,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,Delete_tblGroup,frmGame_UptDate,23,,YES,datetime,,,,,,3.0,,,,,,,,,
20200807_WebGuild,dbo,tblGroupUser_Search,UID,1,,NO,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,tblGroupUser_Search,GID,2,,NO,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,tblGroupUser_Search,UserSevNo,3,,NO,tinyint,,,3.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,tblGroupUser_Search,UserGameID,4,,NO,nvarchar,50.0,100.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,tblGroupUser_Search,UserNickName,5,,NO,nvarchar,50.0,100.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,tblGroupUser_Search,UserEXP,6,(0),NO,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,tblGroupUser_Search,UserLV,7,,YES,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,tblGroupUser_Search,UserType,8,(155),NO,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,tblGroupUser_Search,Info,9,,YES,nvarchar,100.0,200.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,tblGroupUser_Search,Ans1,10,,YES,nvarchar,50.0,100.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,tblGroupUser_Search,Ans2,11,,YES,nvarchar,50.0,100.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,tblGroupUser_Search,Ans3,12,,YES,nvarchar,50.0,100.0,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
20200807_WebGuild,dbo,tblGroupUser_Search,RegisterDate,13,(getdate()),NO,datetime,,,,,,3.0,,,,,,,,,
20200807_WebGuild,dbo,tblGroupUser_Search,StateDate,14,,YES,datetime,,,,,,3.0,,,,,,,,,
20200807_WebGuild,dbo,tblGroupUser_Search,frmGame_EXP,15,(0),YES,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,tblGroupUser_Search,frmGame_EventNum,16,(0),YES,int,,,10.0,10.0,0.0,,,,,,,,,,
20200807_WebGuild,dbo,tblGroupUser_Search,frmGame_UptDate,17,,YES,datetime,,,,,,3.0,,,,,,,,,
