﻿TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,TABLE_TYPE
20200807_RPGDynamic,dbo,dtproperties,BASE TABLE
20200807_RPGDynamic,dbo,FxRPGDynamic,BASE TABLE
20200807_RPGDynamic,dbo,FxRPGQuestLog,BASE TABLE
20200807_RPGDynamic,dbo,FxRPGRecord,BASE TABLE
20200807_RPGDynamic,dbo,FxRPGUserMapRank,BASE TABLE
