﻿type,layers,gamename,startdate,enddate,parenthivedb,parentdbname,parenttablename,parentcolumnname,orihivedb,oridbname,oritablename,oricolumnname,hivedb,dbname,tablename,columnname,logstartdate,logenddate,dtbeforeday,dtafterday,logfilename,log,sql,memo,memo2
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxconfusedfightrankrenew,,extract,CAConfig,fxconfusedfightrankrenew,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxcursefilterstring,,extract,CAConfig,fxcursefilterstring,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxdailymissionconfig,,extract,CAConfig,fxdailymissionconfig,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxdailymissiondateschedule,,extract,CAConfig,fxdailymissiondateschedule,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxdailymissionschema,,extract,CAConfig,fxdailymissionschema,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxdailymissionweekschedule,,extract,CAConfig,fxdailymissionweekschedule,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxdttconfig,,extract,CAConfig,fxdttconfig,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxdttlockcosts,,extract,CAConfig,fxdttlockcosts,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxdttslotconfig,,extract,CAConfig,fxdttslotconfig,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxdttslotgrade,,extract,CAConfig,fxdttslotgrade,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxdynamicimg,,extract,CAConfig,fxdynamicimg,,,,,,,,,遊戲中所有廣宣的圖素設定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxdynamicmapinfo,,extract,CAConfig,fxdynamicmapinfo,,,,,,,,,遊戲中可使用的所有地圖設定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxdynamicmaplist,,extract,CAConfig,fxdynamicmaplist,,,,,,,,,"遊戲進行時,可供玩家選擇的地圖列表(小於500K)",
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxeventcontents,,extract,CAConfig,fxeventcontents,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxevents,,extract,CAConfig,fxevents,,,,,,,,,活動專用table(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxfishingbait,,extract,CAConfig,fxfishingbait,,,,,,,,,尚未確定(小於500K),
