type,layers,gamename,startdate,enddate,parenthivedb,parentdbname,parenttablename,parentcolumnname,orihivedb,oridbname,oritablename,oricolumnname,hivedb,dbname,tablename,columnname,logstartdate,logenddate,dtbeforeday,dtafterday,logfilename,log,sql,memo,memo2
all,1,lineage,2019-12-01,,,,,,all,linworld_global,darkelf_coin2,,extract,linworld_global,darkelf_coin2,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,dbinfo,,extract,linworld_global,dbinfo,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,dogfight,,extract,linworld_global,dogfight,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,driveslist,,extract,linworld_global,driveslist,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,elf_coin,,extract,linworld_global,elf_coin,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,elf_coin2,,extract,linworld_global,elf_coin2,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,emblem,,extract,linworld_global,emblem,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,event_char,,extract,linworld_global,event_char,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,event_coin,,extract,linworld_global,event_coin,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,event_score,,extract,linworld_global,event_score,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,furniture,,extract,linworld_global,furniture,,,,,,,,,傢俱(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gaddedservice_after,,extract,linworld_global,gaddedservice_after,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gaddedservice_after_arcaworld,,extract,linworld_global,gaddedservice_after_arcaworld,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gaddedservice_after_result,,extract,linworld_global,gaddedservice_after_result,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gaddedservice_before,,extract,linworld_global,gaddedservice_before,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gaddedservice_ranking,,extract,linworld_global,gaddedservice_ranking,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,game_time,,extract,linworld_global,game_time,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gasgameitem,,extract,linworld_global,gasgameitem,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gp_delete_dormant_char_history,,extract,linworld_global,gp_delete_dormant_char_history,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gp_dormant_delete_account,,extract,linworld_global,gp_dormant_delete_account,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gp_exp_char,,extract,linworld_global,gp_exp_char,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gp_gmrequest_checktable,,extract,linworld_global,gp_gmrequest_checktable,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gp_item_bulk_insert,,extract,linworld_global,gp_item_bulk_insert,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gp_itemcreate,,extract,linworld_global,gp_itemcreate,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gp_itemcreate_special,,extract,linworld_global,gp_itemcreate_special,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gp_itemdelete,,extract,linworld_global,gp_itemdelete,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gp_npc_match,,extract,linworld_global,gp_npc_match,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gp_recover_expadena,,extract,linworld_global,gp_recover_expadena,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gpadenamove_beforework,,extract,linworld_global,gpadenamove_beforework,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gpadenamove_check,,extract,linworld_global,gpadenamove_check,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gpadenamove_potion_work,,extract,linworld_global,gpadenamove_potion_work,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gpadenamove_work,,extract,linworld_global,gpadenamove_work,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,gtshirtsmove_before,,extract,linworld_global,gtshirtsmove_before,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,inn,,extract,linworld_global,inn,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,ip_trace,,extract,linworld_global,ip_trace,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,ip_trace_1day,,extract,linworld_global,ip_trace_1day,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,item_cost,,extract,linworld_global,item_cost,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,item_create,,extract,linworld_global,item_create,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,item_delete_12th,,extract,linworld_global,item_delete_12th,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,item_desc,,extract,linworld_global,item_desc,,,,,,,,,道具資訊(對照表)?(大於1M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,item_move,,extract,linworld_global,item_move,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,item_potential,,extract,linworld_global,item_potential,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,item_rental,,extract,linworld_global,item_rental,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,item_seal,,extract,linworld_global,item_seal,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,knight_coin2,,extract,linworld_global,knight_coin2,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,lastrace,,extract,linworld_global,lastrace,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,level_exp,,extract,linworld_global,level_exp,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,levup_bonus_time_record,,extract,linworld_global,levup_bonus_time_record,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,map_70,,extract,linworld_global,map_70,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,merchantlimitgoods,,extract,linworld_global,merchantlimitgoods,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,mobile_account,,extract,linworld_global,mobile_account,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,noticecontent,,extract,linworld_global,noticecontent,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,npc_item,,extract,linworld_global,npc_item,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,npc_lastrecord,,extract,linworld_global,npc_lastrecord,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,olap_focus_item,,extract,linworld_global,olap_focus_item,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,orc_server_exp,,extract,linworld_global,orc_server_exp,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,pledge_match_making_enrollment,,extract,linworld_global,pledge_match_making_enrollment,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,pledge_member_info,,extract,linworld_global,pledge_member_info,,,,,,,,,血盟成員資訊?(大於1M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,pledge_name_change,,extract,linworld_global,pledge_name_change,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,pledge_watch_list,,extract,linworld_global,pledge_watch_list,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,potential_desc,,extract,linworld_global,potential_desc,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,race,,extract,linworld_global,race,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,race2,,extract,linworld_global,race2,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,recovery_item,,extract,linworld_global,recovery_item,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,reg_charac_rev,,extract,linworld_global,reg_charac_rev,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,reg_item_rev,,extract,linworld_global,reg_item_rev,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,regnpc,,extract,linworld_global,regnpc,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,sample_table,,extract,linworld_global,sample_table,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,server_value,,extract,linworld_global,server_value,,,,,,,,,World資訊?(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,servernum,,extract,linworld_global,servernum,,,,,,,,,World編號?(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,shop_delivery,,extract,linworld_global,shop_delivery,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,shop_delivery_id,,extract,linworld_global,shop_delivery_id,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,shop_delivery_item,,extract,linworld_global,shop_delivery_item,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,shop_payment,,extract,linworld_global,shop_payment,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,shop_payment_goods,,extract,linworld_global,shop_payment_goods,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,shop_payment_id,,extract,linworld_global,shop_payment_id,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,siege_bloodpledge_point,,extract,linworld_global,siege_bloodpledge_point,,,,,,,,,攻城戰相關(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,siege_castle_history,,extract,linworld_global,siege_castle_history,,,,,,,,,攻城戰相關(小於500K),
