TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CHARACTER_OCTET_LENGTH,NUMERIC_PRECISION,NUMERIC_PRECISION_RADIX,NUMERIC_SCALE,DATETIME_PRECISION,CHARACTER_SET_CATALOG,CHARACTER_SET_SCHEMA,CHARACTER_SET_NAME,COLLATION_CATALOG,COLLATION_SCHEMA,COLLATION_NAME,DOMAIN_CATALOG,DOMAIN_SCHEMA,DOMAIN_NAME
GlobalAccount,dbo,tmp_e20160316_point,price,4,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,test,Account,1,,YES,nvarchar,50,100,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,test,Server,2,,YES,nvarchar,50,100,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,test,ID,3,,YES,nvarchar,50,100,,,,,,,UNICODE,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,temp_GA_Reward,AccountID,1,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,temp_GA_Reward,worldID,2,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,temp_GA_Reward,Number,3,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,temp_GA_Reward,LeftNumber,4,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,temp_GA_Reward,pack35,5,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,temp_GA_Reward,pack10,6,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,temp_GA_Reward,pack1,7,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,temp_GA_Reward,RewardMP,8,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,DeleteAccountLog,SN,1,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,DeleteAccountLog,Email,2,(''),NO,varchar,64,64,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,DeleteAccountLog,AccountID,3,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,DeleteAccountLog,MaplePoint,4,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,DeleteAccountLog,DeletedDate,5,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
GlobalAccount,dbo,tmp_e20160316_point,AccountID,1,,YES,varchar,20,20,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,tmp_e20160316_point,Price,2,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,PlayTime_MapleStoryTW,Date,1,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,PlayTime_MapleStoryTW,Soft,2,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,PlayTime_MapleStoryTW,Light,3,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,PlayTime_MapleStoryTW,Normal,4,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,PlayTime_MapleStoryTW,Heavy,5,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,PlayTime_MapleStoryTW,Hard,6,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,NexonMembership,OID,1,,NO,bigint,,,19,10,0,,,,,,,,,,
GlobalAccount,dbo,NexonMembership,AccountID,2,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,NexonMembership,OwnerType,3,,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,NexonMembership,Date,4,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
GlobalAccount,dbo,QuantityLimitEventWinner,SN,1,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,QuantityLimitEventWinner,LotteryTime,2,,NO,datetime,,,,,,3,,,,,,,,,
GlobalAccount,dbo,QuantityLimitEventWinner,QuestID,3,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,QuantityLimitEventWinner,WorldID,4,,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,QuantityLimitEventWinner,CharacterID,5,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,QuantityLimitEventWinner,ItemNo,6,,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,QuantityLimitEventWinner,BroadType,7,,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,IPList,SN,1,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,IPList,StartIP,2,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,IPList,EndIP,3,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,IPList,WhiteList,4,,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,IPList,Desc,5,,NO,varchar,100,100,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,IPList,AdminID,6,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,IPList,RegDate,7,(getdate()),NO,smalldatetime,,,,,,0,,,,,,,,,
GlobalAccount,dbo,Temp_AccountID,Email,1,,NO,varchar,64,64,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,OTPShieldInfo,NexonOID,1,,NO,bigint,,,19,10,0,,,,,,,,,,
GlobalAccount,dbo,OTPShieldInfo,IP,2,,NO,varchar,16,16,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,OTPShieldInfo,ExpireTime,3,,NO,datetime,,,,,,3,,,,,,,,,
GlobalAccount,dbo,Temp_AccountID,AccountID,2,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,Temp_AccountID,GameWorldID,3,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,Temp_AccountID,CharacterID,4,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,Temp_AccountID,RegisterDate,5,,YES,smalldatetime,,,,,,0,,,,,,,,,
GlobalAccount,dbo,tmp_e20170906_point,world,1,,YES,char,13,13,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,tmp_e20170906_point,kind,2,,YES,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,tmp_e20170906_point,accountid,3,,YES,varchar,20,20,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,tmp_e20170906_point,price,4,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,MapleFeed_FacebookAccount,AccountID,1,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,MapleFeed_FacebookAccount,Email,2,,NO,varchar,40,40,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,MapleFeed_FacebookAccount,AccessToken,3,,NO,varchar,100,100,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,FreeCashItem,AccountID,1,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,FreeCashItem,CommodityID,2,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,FreeCashItem,Flag,3,,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,FreeCashItem,Registerdate,4,(getdate()),NO,smalldatetime,,,,,,0,,,,,,,,,
GlobalAccount,dbo,FreeCashItem,UpdateDate,5,('2000-1-1'),NO,smalldatetime,,,,,,0,,,,,,,,,
GlobalAccount,dbo,FreeCashItem,SN,6,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,FreeCashItem,GameWorldID,7,-99,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,FreeCashItem,ExpireDate,8,('2079.01.01'),NO,smalldatetime,,,,,,0,,,,,,,,,
GlobalAccount,dbo,tmp_e20170906_point,AccountID,1,,YES,varchar,20,20,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,tmp_e20170906_point,Price,2,,YES,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,DeletedCharacterLog,SN,1,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,DeletedCharacterLog,AccountID,2,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,DeletedCharacterLog,CharacterID,3,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,DeletedCharacterLog,GameWorldID,4,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,DeletedCharacterLog,CharacterName,5,,NO,varchar,14,14,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,DeletedCharacterLog,B_Level,6,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,DeletedCharacterLog,DeletedDate,7,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
GlobalAccount,dbo,NexonMembershipEmail,OID,1,,NO,bigint,,,19,10,0,,,,,,,,,,
GlobalAccount,dbo,NexonMembershipEmail,NxEmail,2,,NO,varchar,32,32,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,NexonMembershipEmail,NxClubID,3,,NO,varchar,32,32,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,IntegratedIncRate,SN,1,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,IntegratedIncRate,StartDate,2,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,IntegratedIncRate,EndDate,3,,NO,int,,,10,10,0,,,,,,,,,,
